PointID,SiteNames,Easting,Northing,LocationNotes,CoordinateNotes,MeasuringPoint,WD_MPHeight,WellDepth,WL_MPHeight,DateMeasured,DepthToWater,LevelStatus,MeasurementMethod,SiteNotes,EquipmentType,Model,SerialNo,HangingCableLength,RecordingInterval,DateInstalled,EquipmentNotes
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1962-08-15,39.21,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1963-01-10,39.6,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1963-08-08,41.34,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1964-01-15,37.62,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1964-08-06,38.57,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1965-01-12,40.57,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1965-08-11,42.15,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1966-01-18,20.24,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1966-08-16,25.9,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1967-01-31,33,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1968-01-25,33.53,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1969-01-17,33.52,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1970-01-27,38.9,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1970-12-17,39.64,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1971-01-19,37.65,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1972-01-14,39.31,P,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1972-02-10,39.79,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1973-01-23,14.94,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1973-03-22,14.72,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1974-01-14,22.36,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1975-01-13,20.34,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1976-01-12,20.15,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1977-02-03,41.35,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1979-01-24,13.59,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1980-01-09,13.01,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1981-01-16,15.6,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1982-02-02,31.55,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1987-01-19,30.05,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1992-01-27,8,,U,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,1997-02-11,25.23,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,2002-02-25,59,,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,2007-03-30,18.15,R,S,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,0,2012-02-29,36.03,A,T,,,,,,,,
NM-02412,10033,222192,3592596,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, continue N on 2-track 0.7 miles past NM-02407 to old windmill now solar.",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Hole in casing top plate. (USGS WLs reported bgs.),1.55,179,1.55,2020-02-18,18.09,R,S,Turned of solar panel @ 4:45 pm. Mimbres River running not far away.,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1955-01-26,114.01,P,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1968-02-06,117.92,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1970-02-02,118.03,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1971-01-06,118.1,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1972-02-18,118.61,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1973-03-21,116.7,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1982-02-05,103.38,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1987-01-21,96.5,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1992-01-14,91.76,,U,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,1997-01-28,85.32,P,S,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,2002-02-20,88.2,,S,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,2007-04-18,87.6,R,S,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,2012-02-26,93.49,A,T,,,,,,,,
NM-02480,885 Boone Well,209372,3609210,"From the junction of US 180 and Airport Road, go SW on Airport for 0.5 miles. Turn south at the fork and go 3.25 miles (White Water Road) where the old barn is. Go through gate and turn due east at intersection and go 2.0 miles to well. Well located under windmill near stock tank.",Elevation from 4.5m SPADTM. Original coordinates in NAD83 UTM Zone 12. Lat/LongDD updated 5/27/2020,Hole on side of casing with wires. Different MP than used in 2012. (USGS WLs reported bgs.),1,,0,2020-02-19,99.18,,S,,,,,,,,
NM-04555,,233506,3553820,"From intersection of CR34 and Hermanas Rd, go south for 1.0 miles. Go west on Elote road. New agricultural fields -- well is gone!",Elevation from 4.5m SPADTM. Lat/LongDD updated 5/27/2020,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0,600,0,2007-02-24,180.67,,S,,,,,,,,
